bag_id,animal_id,fold_id,seed,variant,true_label5,half,n_all_frames,n_good_frames,eligible,reference_pred_label5,pred_label5,angle,good_frame_ratio,prob_bcs2,prob_bcs3,prob_bcs4,prob_bcs5,prob_bcs6
BCS6__Cow_47_68,Cow_47,2,2026,V_mean,4,first,15,15,1,4,4.0,170.71022282165904,1.0,0.00255372142419219,0.0001283820456592366,0.004104244988411665,0.010622464120388031,0.9825912117958069
BCS6__Cow_47_68,Cow_47,2,2026,V_mean,4,second,16,16,1,4,4.0,171.90265154411452,1.0,0.0020598024129867554,9.205099195241928e-05,0.0033268057741224766,0.008783621713519096,0.985737681388855
BCS6__Cow_9_1044,Cow_9,2,2026,V_mean,4,first,23,19,1,4,4.0,167.41661613531923,0.8260869565217391,0.0037533112335950136,0.0005537034594453871,0.015319284982979298,0.05053653195500374,0.929837167263031
BCS6__Cow_9_1044,Cow_9,2,2026,V_mean,4,second,23,17,1,4,4.0,167.85517199648052,0.7391304347826086,0.0026809754781425,0.00021799534442834556,0.006911373697221279,0.020945269614458084,0.9692444205284119
BCS2__Cow_21_8029,Cow_21,0,2027,V_mean,0,first,30,15,1,4,4.0,164.0653610753726,0.5,0.04362831264734268,1.0130175724043511e-05,0.0028164389077574015,0.006398046854883432,0.9471471905708313
BCS2__Cow_21_8029,Cow_21,0,2027,V_mean,0,second,31,2,0,4,,,,,,,,
BCS3__Cow_16,Cow_16,0,2027,V_mean,1,first,22,7,1,3,3.0,165.77273861474427,0.3181818181818182,9.111542749451473e-05,0.004715870600193739,0.4040457010269165,0.5843935608863831,0.006753749679774046
BCS3__Cow_16,Cow_16,0,2027,V_mean,1,second,22,13,1,3,3.0,163.54724035520573,0.5909090909090909,5.7842436945065856e-05,0.003408455988392234,0.3944847583770752,0.5964015126228333,0.005647482816129923
BCS3__Cow_16_1004,Cow_16,0,2027,V_mean,1,first,2,1,0,2,,,,,,,,
BCS3__Cow_16_1004,Cow_16,0,2027,V_mean,1,second,2,2,0,2,,,,,,,,
BCS3__Cow_25_66,Cow_25,0,2027,V_mean,1,first,2,2,0,2,,,,,,,,
BCS3__Cow_25_66,Cow_25,0,2027,V_mean,1,second,3,1,0,2,,,,,,,,
BCS3__Cow_2_1015,Cow_2,0,2027,V_mean,1,first,2,2,0,3,,,,,,,,
BCS3__Cow_2_1015,Cow_2,0,2027,V_mean,1,second,3,2,0,3,,,,,,,,
BCS3__Cow_46,Cow_46,0,2027,V_mean,1,first,30,16,1,2,2.0,166.20161861967796,0.5333333333333333,0.0018471836810931563,0.09122346341609955,0.5392094850540161,0.3606800436973572,0.00703982450067997
BCS3__Cow_46,Cow_46,0,2027,V_mean,1,second,30,1,0,2,,,,,,,,
BCS3__Cow_46_1,Cow_46,0,2027,V_mean,1,first,19,9,1,1,1.0,162.44824920426407,0.47368421052631576,0.014159662649035454,0.7868456840515137,0.11868602782487869,0.0792471319437027,0.0010615175124257803
BCS3__Cow_46_1,Cow_46,0,2027,V_mean,1,second,20,0,0,1,,,,,,,,
BCS3__Cow_46_2,Cow_46,0,2027,V_mean,1,first,3,2,0,1,,,,,,,,
BCS3__Cow_46_2,Cow_46,0,2027,V_mean,1,second,3,1,0,1,,,,,,,,
BCS3__Cow_53,Cow_53,0,2027,V_mean,1,first,3,3,1,2,2.0,168.2141197338734,1.0,0.007582636550068855,0.20508810877799988,0.4703786075115204,0.3070566952228546,0.009894023649394512
BCS3__Cow_53,Cow_53,0,2027,V_mean,1,second,4,0,0,2,,,,,,,,
BCS4__Cow_15_68,Cow_15,0,2027,V_mean,2,first,1,1,0,3,,,,,,,,
BCS4__Cow_15_68,Cow_15,0,2027,V_mean,2,second,2,2,0,3,,,,,,,,
BCS4__Cow_17,Cow_17,0,2027,V_mean,2,first,13,4,1,3,3.0,171.7298640420105,0.3076923076923077,2.254838909721002e-05,0.001556629198603332,0.3656289279460907,0.6287627220153809,0.004029168747365475
BCS4__Cow_17,Cow_17,0,2027,V_mean,2,second,13,6,1,3,3.0,172.66973605171208,0.46153846153846156,2.9699396691285074e-05,0.0019110598368570209,0.3740277588367462,0.61965012550354,0.0043813507072627544
BCS4__Cow_19,Cow_19,0,2027,V_mean,2,first,32,27,1,2,1.0,171.24997480800033,0.84375,0.01058850809931755,0.5013768076896667,0.29256024956703186,0.19020701944828033,0.00526739377528429
BCS4__Cow_19,Cow_19,0,2027,V_mean,2,second,33,30,1,2,2.0,169.91049239817312,0.9090909090909091,0.006250464823096991,0.2659374475479126,0.435397744178772,0.2837376296520233,0.008676639758050442
BCS4__Cow_19_0037,Cow_19,0,2027,V_mean,2,first,3,3,1,3,3.0,165.8417344296178,1.0,2.382874663453549e-05,0.002146377693861723,0.3854178786277771,0.6087693572044373,0.0036425974685698748
BCS4__Cow_19_0037,Cow_19,0,2027,V_mean,2,second,3,2,0,3,,,,,,,,
BCS4__Cow_2,Cow_2,0,2027,V_mean,2,first,7,5,1,3,3.0,174.4267503507631,0.7142857142857143,6.02346881350968e-05,0.0016431668773293495,0.3388785719871521,0.6499719619750977,0.00944608822464943
BCS4__Cow_2,Cow_2,0,2027,V_mean,2,second,8,8,1,3,3.0,172.83144698751408,1.0,7.293451926670969e-05,0.001777558121830225,0.3382808268070221,0.6492031216621399,0.010665577836334705
BCS4__Cow_23,Cow_23,0,2027,V_mean,2,first,21,10,1,3,3.0,169.2197307476981,0.47619047619047616,0.00037926246295683086,0.018389388918876648,0.46390649676322937,0.5077981352806091,0.009526754729449749
BCS4__Cow_23,Cow_23,0,2027,V_mean,2,second,21,8,1,3,3.0,169.55395232177875,0.38095238095238093,0.00041814224096015096,0.01923266239464283,0.46591609716415405,0.5044860243797302,0.009947109036147594
BCS4__Cow_31,Cow_31,0,2027,V_mean,2,first,6,6,1,0,0.0,169.24219404261424,1.0,0.6482270956039429,0.2777070701122284,0.028861695900559425,0.041342802345752716,0.0038613569922745228
BCS4__Cow_31,Cow_31,0,2027,V_mean,2,second,7,6,1,0,0.0,169.1895308412586,0.8571428571428571,0.8311295509338379,0.10854266583919525,0.021428393200039864,0.032998669892549515,0.005900710821151733
BCS4__Cow_32_0035,Cow_32,0,2027,V_mean,2,first,4,4,1,2,2.0,161.37090607601982,1.0,0.0007567740976810455,0.03343552350997925,0.49322181940078735,0.46200031042099,0.010585644282400608
BCS4__Cow_32_0035,Cow_32,0,2027,V_mean,2,second,4,4,1,2,2.0,168.98920759259374,1.0,0.0011741158086806536,0.07359089702367783,0.5317671298980713,0.38617587089538574,0.007291989400982857
BCS4__Cow_44_1,Cow_44,0,2027,V_mean,2,first,23,7,1,3,3.0,170.64047862721952,0.30434782608695654,1.4061528418096714e-05,0.0009314955677837133,0.3461091220378876,0.6492839455604553,0.0036614215932786465
BCS4__Cow_44_1,Cow_44,0,2027,V_mean,2,second,23,15,1,3,3.0,169.04432685258152,0.6521739130434783,7.4308569310233e-05,0.0030310729052871466,0.3851504623889923,0.6050954461097717,0.00664864294230938
BCS4__Cow_51,Cow_51,0,2027,V_mean,2,first,2,2,0,3,,,,,,,,
BCS4__Cow_51,Cow_51,0,2027,V_mean,2,second,2,2,0,3,,,,,,,,
BCS4__Cow_51_0035,Cow_51,0,2027,V_mean,2,first,2,2,0,3,,,,,,,,
BCS4__Cow_51_0035,Cow_51,0,2027,V_mean,2,second,3,2,0,3,,,,,,,,
BCS4__Cow_7,Cow_7,0,2027,V_mean,2,first,9,6,1,2,2.0,172.4528014098345,0.6666666666666666,0.00676428247243166,0.30262690782546997,0.4244093894958496,0.25990030169487,0.006299093831330538
BCS4__Cow_7,Cow_7,0,2027,V_mean,2,second,9,9,1,2,2.0,171.64724716991688,1.0,0.007077307440340519,0.3255985379219055,0.41107162833213806,0.25061002373695374,0.005642516538500786
BCS5__Cow_15,Cow_15,0,2027,V_mean,3,first,14,13,1,2,2.0,170.03247497541147,0.9285714285714286,0.001182164647616446,0.040718864649534225,0.4881303608417511,0.45714282989501953,0.012825812213122845
BCS5__Cow_15,Cow_15,0,2027,V_mean,3,second,15,12,1,2,2.0,169.04112874262378,0.8,0.0011348181869834661,0.039786580950021744,0.48619475960731506,0.45985352993011475,0.013030319474637508
BCS5__Cow_17_17,Cow_17,0,2027,V_mean,3,first,4,3,1,3,3.0,167.7666642351508,0.75,1.2261331903573591e-05,0.00039708783151581883,0.27371934056282043,0.7176750302314758,0.008196300826966763
BCS5__Cow_17_17,Cow_17,0,2027,V_mean,3,second,4,3,1,3,3.0,172.05257321065835,0.75,1.5113108929654118e-05,0.0003643343225121498,0.2642461657524109,0.7241332530975342,0.011241085827350616
BCS5__Cow_21,Cow_21,0,2027,V_mean,3,first,13,9,1,3,3.0,171.32780419866927,0.6923076923076923,3.556726369424723e-05,0.0031548875849694014,0.4049401581287384,0.5879506468772888,0.003918766044080257
BCS5__Cow_21,Cow_21,0,2027,V_mean,3,second,13,9,1,3,3.0,170.68283480431631,0.6923076923076923,2.4462382498313673e-05,0.002450208878144622,0.39664995670318604,0.5975436568260193,0.003331702435389161
BCS5__Cow_23_1067,Cow_23,0,2027,V_mean,3,first,2,2,0,3,,,,,,,,
BCS5__Cow_23_1067,Cow_23,0,2027,V_mean,3,second,3,3,1,3,3.0,170.52493351953348,1.0,1.0492603905731812e-05,0.0002493515785317868,0.2550356686115265,0.7343361973762512,0.010368344374001026
BCS5__Cow_25,Cow_25,0,2027,V_mean,3,first,33,11,1,2,2.0,168.21915999669343,0.3333333333333333,0.0007163247209973633,0.03249945491552353,0.48211467266082764,0.47333842515945435,0.011331150308251381
BCS5__Cow_25,Cow_25,0,2027,V_mean,3,second,33,18,1,2,2.0,167.78498670253768,0.5454545454545454,0.0006589433760382235,0.03190820291638374,0.4851912260055542,0.47171539068222046,0.010526265949010849
BCS5__Cow_31_15,Cow_31,0,2027,V_mean,3,first,2,2,0,3,,,,,,,,
BCS5__Cow_31_15,Cow_31,0,2027,V_mean,3,second,2,1,0,3,,,,,,,,
BCS5__Cow_31_2024,Cow_31,0,2027,V_mean,3,first,2,2,0,3,,,,,,,,
BCS5__Cow_31_2024,Cow_31,0,2027,V_mean,3,second,3,3,1,3,3.0,169.94558330610357,1.0,3.847278276225552e-05,0.0034153671003878117,0.4020554721355438,0.5902697443962097,0.004220970440655947
BCS5__Cow_32,Cow_32,0,2027,V_mean,3,first,7,3,1,3,3.0,172.47895182836993,0.42857142857142855,0.001860550488345325,0.003598104929551482,0.32907912135124207,0.585257351398468,0.08020493388175964
BCS5__Cow_32,Cow_32,0,2027,V_mean,3,second,8,2,0,3,,,,,,,,
BCS5__Cow_44_3008,Cow_44,0,2027,V_mean,3,first,5,2,0,3,,,,,,,,
BCS5__Cow_44_3008,Cow_44,0,2027,V_mean,3,second,5,1,0,3,,,,,,,,
BCS5__Cow_45,Cow_45,0,2027,V_mean,3,first,12,11,1,3,3.0,169.75955555667923,0.9166666666666666,2.728705294430256e-05,0.0014134180964902043,0.3576454520225525,0.6360794305801392,0.004834451712667942
BCS5__Cow_45,Cow_45,0,2027,V_mean,3,second,13,13,1,3,3.0,170.28695525445863,1.0,1.9626615539891645e-05,0.0011192570673301816,0.35026824474334717,0.6443076133728027,0.004285302013158798
BCS5__Cow_53_30,Cow_53,0,2027,V_mean,3,first,6,0,0,3,,,,,,,,
BCS5__Cow_53_30,Cow_53,0,2027,V_mean,3,second,7,4,1,3,3.0,170.97664565595858,0.5714285714285714,2.596952981548384e-05,0.0005899891839362681,0.27760177850723267,0.7088948488235474,0.01288737915456295
BCS5__Cow_7_6022,Cow_7,0,2027,V_mean,3,first,2,1,0,3,,,,,,,,
BCS5__Cow_7_6022,Cow_7,0,2027,V_mean,3,second,2,2,0,3,,,,,,,,
BCS6__Cow_16_06,Cow_16,0,2027,V_mean,4,first,38,28,1,4,4.0,172.85413511564454,0.7368421052631579,8.483306737616658e-05,1.3600656245671416e-07,0.002710811560973525,0.017782073467969894,0.9794220924377441
BCS6__Cow_16_06,Cow_16,0,2027,V_mean,4,second,38,34,1,4,4.0,172.7047234430375,0.8947368421052632,7.786553760524839e-05,1.4633417322329478e-07,0.003065205179154873,0.02022448182106018,0.9766322374343872
BCS6__Cow_19_29,Cow_19,0,2027,V_mean,4,first,30,26,1,4,4.0,171.93427721120312,0.8666666666666667,3.9565624319948256e-05,2.0935114264375443e-07,0.0070934658870100975,0.049242135137319565,0.9436246752738953
BCS6__Cow_19_29,Cow_19,0,2027,V_mean,4,second,31,26,1,4,4.0,173.26976138784778,0.8387096774193549,3.092631959589198e-05,1.376621412418899e-07,0.006018972489982843,0.04371302202343941,0.9502369165420532
BCS6__Cow_2_6006,Cow_2,0,2027,V_mean,4,first,15,15,1,4,4.0,172.7417965819457,1.0,5.828498615301214e-05,1.1780021402785223e-08,0.00046000408474355936,0.003450753167271614,0.9960309863090515
BCS6__Cow_2_6006,Cow_2,0,2027,V_mean,4,second,16,16,1,4,4.0,171.70556108359614,1.0,6.217761256266385e-05,1.081245937228914e-08,0.00041028831037692726,0.003047296078875661,0.9964802861213684
BCS6__Cow_32_34,Cow_32,0,2027,V_mean,4,first,30,4,1,4,4.0,174.5194799413863,0.13333333333333333,0.00014326746168080717,1.2083609135515871e-07,0.0016115291509777308,0.0099403765052557,0.9883047342300415
BCS6__Cow_32_34,Cow_32,0,2027,V_mean,4,second,31,3,1,4,4.0,173.50613798901162,0.0967741935483871,0.00013829904492013156,1.9777718307523173e-07,0.0023483296390622854,0.01448140200227499,0.9830318689346313
BCS6__Cow_36,Cow_36,0,2027,V_mean,4,first,22,18,1,4,4.0,171.97030707515705,0.8181818181818182,0.003611841471865773,2.9350243835324363e-07,0.0007811948889866471,0.0026711830869317055,0.9929354786872864
BCS6__Cow_36,Cow_36,0,2027,V_mean,4,second,23,19,1,4,4.0,172.6305618731255,0.8260869565217391,0.005375411827117205,4.2408297304064035e-05,0.02923482656478882,0.08645515143871307,0.8788922429084778
BCS6__Cow_36_1,Cow_36,0,2027,V_mean,4,first,25,25,1,4,4.0,172.04149234605404,1.0,0.004962757229804993,8.195057307602838e-05,0.05511528253555298,0.1446593850851059,0.7951805591583252
BCS6__Cow_36_1,Cow_36,0,2027,V_mean,4,second,25,21,1,4,4.0,172.4849707664876,0.84,0.0032820291817188263,1.1142030416522175e-05,0.015895508229732513,0.04878414794802666,0.9320270419120789
BCS6__Cow_45_9025,Cow_45,0,2027,V_mean,4,first,23,23,1,4,4.0,167.66243736780427,1.0,6.666532135568559e-05,9.534982581271834e-08,0.002467409009113908,0.016963737085461617,0.9805020689964294
BCS6__Cow_45_9025,Cow_45,0,2027,V_mean,4,second,23,8,1,4,4.0,171.78827310706663,0.34782608695652173,4.466241807676852e-05,1.204973454349556e-08,0.0005900887190364301,0.004612607881426811,0.9947525262832642
BCS6__Cow_52_29,Cow_52,0,2027,V_mean,4,first,30,24,1,4,4.0,173.87935522312824,0.8,8.131200593197718e-05,8.22190600047179e-08,0.001772499643266201,0.011989708989858627,0.9861562252044678
BCS6__Cow_52_29,Cow_52,0,2027,V_mean,4,second,31,31,1,4,4.0,172.58243313145888,1.0,7.838269812054932e-05,6.046247591484644e-08,0.0013676482485607266,0.009423773735761642,0.9891300201416016
BCS6__Cow_7_9008,Cow_7,0,2027,V_mean,4,first,30,13,1,4,4.0,168.7758933629712,0.43333333333333335,3.0060158678679727e-05,3.4940629234370135e-07,0.013509680517017841,0.09536918997764587,0.8910907506942749
BCS6__Cow_7_9008,Cow_7,0,2027,V_mean,4,second,31,6,1,4,4.0,169.86008953251417,0.1935483870967742,4.278683991287835e-05,1.759565577685862e-07,0.005626375321298838,0.03924966976046562,0.9550809860229492
BCS2__Cow_11,Cow_11,1,2027,V_mean,0,first,252,34,1,1,1.0,172.5556313138602,0.1349206349206349,0.033147092908620834,0.8190916776657104,0.08697371184825897,0.055713288486003876,0.005074165761470795
BCS2__Cow_11,Cow_11,1,2027,V_mean,0,second,252,42,1,1,1.0,172.6013977091373,0.16666666666666666,0.032342009246349335,0.8195637464523315,0.08729816228151321,0.055768538266420364,0.005027534440159798
BCS2__Cow_11_1,Cow_11,1,2027,V_mean,0,first,26,0,0,1,,,,,,,,
BCS2__Cow_11_1,Cow_11,1,2027,V_mean,0,second,26,6,1,1,1.0,170.79467556249435,0.23076923076923078,0.030581243336200714,0.7663720846176147,0.11713232845067978,0.07788959890604019,0.00802471861243248
BCS2__Cow_11_2,Cow_11,1,2027,V_mean,0,first,24,21,1,1,0.0,169.12516074311785,0.875,0.7604228258132935,0.16769550740718842,0.024714495986700058,0.026596549898386,0.0205706637352705
BCS2__Cow_11_2,Cow_11,1,2027,V_mean,0,second,25,19,1,1,1.0,171.19605184432032,0.76,0.2379874736070633,0.5918307900428772,0.08114493638277054,0.07031355798244476,0.018723227083683014
BCS3__Cow_14,Cow_14,1,2027,V_mean,1,first,8,3,1,1,1.0,162.50616462144322,0.375,0.014133311808109283,0.5089058876037598,0.2729019224643707,0.18065907061100006,0.023399831727147102
BCS3__Cow_14,Cow_14,1,2027,V_mean,1,second,9,1,0,1,,,,,,,,
BCS3__Cow_14_0011,Cow_14,1,2027,V_mean,1,first,3,2,0,1,,,,,,,,
BCS3__Cow_14_0011,Cow_14,1,2027,V_mean,1,second,4,2,0,1,,,,,,,,
BCS3__Cow_6_103,Cow_6,1,2027,V_mean,1,first,2,1,0,1,,,,,,,,
BCS3__Cow_6_103,Cow_6,1,2027,V_mean,1,second,3,3,1,1,1.0,161.55790750344187,1.0,0.06571158766746521,0.8318283557891846,0.057972878217697144,0.0403955839574337,0.004091625101864338
BCS4__Cow_1,Cow_1,1,2027,V_mean,2,first,9,4,1,1,1.0,173.04281162398252,0.4444444444444444,0.01690550521016121,0.44023457169532776,0.30279430747032166,0.20599499344825745,0.03407060727477074
BCS4__Cow_1,Cow_1,1,2027,V_mean,2,second,10,5,1,1,1.0,174.1472652819167,0.5,0.015259949490427971,0.43540772795677185,0.3079027533531189,0.20874136686325073,0.0326882041990757
BCS4__Cow_26,Cow_26,1,2027,V_mean,2,first,7,3,1,1,1.0,170.32351963776654,0.42857142857142855,0.01668374426662922,0.3908693492412567,0.3239487111568451,0.22692818939685822,0.041569966822862625
BCS4__Cow_26,Cow_26,1,2027,V_mean,2,second,8,4,1,1,1.0,169.86020482669838,0.5,0.01700480468571186,0.3985558748245239,0.31998178362846375,0.22375354170799255,0.04070405662059784
BCS4__Cow_26_5051,Cow_26,1,2027,V_mean,2,first,6,2,0,1,,,,,,,,
BCS4__Cow_26_5051,Cow_26,1,2027,V_mean,2,second,6,3,1,1,1.0,166.41648456959476,0.5,0.06344862282276154,0.8713942170143127,0.03769969940185547,0.025452468544244766,0.002004988258704543
BCS4__Cow_27_9008,Cow_27,1,2027,V_mean,2,first,3,2,0,1,,,,,,,,
BCS4__Cow_27_9008,Cow_27,1,2027,V_mean,2,second,4,2,0,1,,,,,,,,
BCS4__Cow_29_7007,Cow_29,1,2027,V_mean,2,first,2,2,0,1,,,,,,,,
BCS4__Cow_29_7007,Cow_29,1,2027,V_mean,2,second,3,2,0,1,,,,,,,,
BCS4__Cow_33,Cow_33,1,2027,V_mean,2,first,52,16,1,1,1.0,169.794811507377,0.3076923076923077,0.013994162902235985,0.40499576926231384,0.32500237226486206,0.22030939161777496,0.03569832444190979
BCS4__Cow_33,Cow_33,1,2027,V_mean,2,second,53,5,1,1,1.0,169.01401861688544,0.09433962264150944,0.01213161088526249,0.3569662868976593,0.350654274225235,0.24056454002857208,0.039683226495981216
BCS4__Cow_4,Cow_4,1,2027,V_mean,2,first,2,2,0,1,,,,,,,,
BCS4__Cow_4,Cow_4,1,2027,V_mean,2,second,2,2,0,1,,,,,,,,
BCS4__Cow_41,Cow_41,1,2027,V_mean,2,first,30,3,1,1,1.0,173.58252888296627,0.1,0.013474129140377045,0.4709340035915375,0.2940855026245117,0.19498051702976227,0.026525890454649925
BCS4__Cow_41,Cow_41,1,2027,V_mean,2,second,31,0,0,1,,,,,,,,
BCS4__Cow_48,Cow_48,1,2027,V_mean,2,first,6,0,0,1,,,,,,,,
BCS4__Cow_48,Cow_48,1,2027,V_mean,2,second,7,3,1,1,1.0,170.07276567517712,0.42857142857142855,0.02416693978011608,0.6203364729881287,0.20051617920398712,0.1360892951488495,0.01889115758240223
BCS4__Cow_4_1,Cow_4,1,2027,V_mean,2,first,19,19,1,1,1.0,167.79957045946657,1.0,0.015540676191449165,0.42064788937568665,0.31481677293777466,0.2130012959241867,0.03599337115883827
BCS4__Cow_4_1,Cow_4,1,2027,V_mean,2,second,20,20,1,1,1.0,162.49650676010418,1.0,0.016894200816750526,0.4287830591201782,0.3081198036670685,0.20999592542648315,0.03620697930455208
BCS4__Cow_6,Cow_6,1,2027,V_mean,2,first,21,3,1,1,1.0,169.33535424534642,0.14285714285714285,0.031459059566259384,0.720495879650116,0.14157143235206604,0.09443587809801102,0.012037800624966621
BCS4__Cow_6,Cow_6,1,2027,V_mean,2,second,21,4,1,1,1.0,168.0633817100955,0.19047619047619047,0.02813037298619747,0.6662028431892395,0.17264877259731293,0.11707580089569092,0.01594221219420433
BCS5__Cow_12_NOTAG,Cow_12,1,2027,V_mean,3,first,2,2,0,2,,,,,,,,
BCS5__Cow_12_NOTAG,Cow_12,1,2027,V_mean,3,second,2,1,0,2,,,,,,,,
BCS5__Cow_13,Cow_13,1,2027,V_mean,3,first,11,9,1,1,1.0,172.19697143162998,0.8181818181818182,0.01504471991211176,0.3650895357131958,0.3401351571083069,0.235918790102005,0.04381182789802551
BCS5__Cow_13,Cow_13,1,2027,V_mean,3,second,12,11,1,1,1.0,173.49780915168796,0.9166666666666666,0.016482580453157425,0.405796617269516,0.3195793330669403,0.21904680132865906,0.03909461945295334
BCS5__Cow_13_8001,Cow_13,1,2027,V_mean,3,first,2,1,0,1,,,,,,,,
BCS5__Cow_13_8001,Cow_13,1,2027,V_mean,3,second,2,2,0,1,,,,,,,,
BCS5__Cow_1_27,Cow_1,1,2027,V_mean,3,first,2,1,0,1,,,,,,,,
BCS5__Cow_1_27,Cow_1,1,2027,V_mean,3,second,2,2,0,1,,,,,,,,
BCS5__Cow_27,Cow_27,1,2027,V_mean,3,first,21,11,1,1,1.0,168.83613076599408,0.5238095238095238,0.020772190764546394,0.616479754447937,0.20617793500423431,0.1385963261127472,0.01797378994524479
BCS5__Cow_27,Cow_27,1,2027,V_mean,3,second,21,10,1,1,1.0,169.79075233536037,0.47619047619047616,0.020382551476359367,0.6442422866821289,0.1917138695716858,0.12829303741455078,0.01536825392395258
BCS5__Cow_29,Cow_29,1,2027,V_mean,3,first,15,12,1,2,2.0,170.6798081627203,0.8,0.012324577197432518,0.3044166564941406,0.36952143907546997,0.26400166749954224,0.049735721200704575
BCS5__Cow_29,Cow_29,1,2027,V_mean,3,second,15,13,1,2,2.0,171.21781445127687,0.8666666666666667,0.011273100972175598,0.30738094449043274,0.371940553188324,0.2629045844078064,0.04650086909532547
BCS5__Cow_37,Cow_37,1,2027,V_mean,3,first,14,13,1,1,1.0,171.7284788800338,0.9285714285714286,0.014806393533945084,0.3600471615791321,0.34237581491470337,0.2385096549987793,0.04426092654466629
BCS5__Cow_37,Cow_37,1,2027,V_mean,3,second,14,13,1,1,2.0,171.82204303655806,0.9285714285714286,0.01297922432422638,0.33626964688301086,0.35699746012687683,0.2485324740409851,0.04522116854786873
BCS5__Cow_37_and_38,Cow_37,1,2027,V_mean,3,first,12,3,1,2,2.0,170.93735033593998,0.25,0.009357874281704426,0.33604520559310913,0.36834466457366943,0.24840620160102844,0.037846025079488754
BCS5__Cow_37_and_38,Cow_37,1,2027,V_mean,3,second,12,0,0,2,,,,,,,,
BCS5__Cow_43,Cow_43,1,2027,V_mean,3,first,19,18,1,1,1.0,170.47077476416072,0.9473684210526315,0.011450832709670067,0.45358189940452576,0.3071385324001312,0.20086151361465454,0.026967287063598633
BCS5__Cow_43,Cow_43,1,2027,V_mean,3,second,19,19,1,1,1.0,168.14633581369202,1.0,0.012340397574007511,0.4611019194126129,0.30157193541526794,0.19774596393108368,0.027239764109253883
BCS5__Cow_48_1018,Cow_48,1,2027,V_mean,3,first,1,1,0,2,,,,,,,,
BCS5__Cow_48_1018,Cow_48,1,2027,V_mean,3,second,2,2,0,2,,,,,,,,
BCS5__Cow_54,Cow_54,1,2027,V_mean,3,first,3,3,1,1,1.0,170.27827530308326,1.0,0.014064633287489414,0.4073505103588104,0.3248783349990845,0.21771138906478882,0.03599506989121437
BCS5__Cow_54,Cow_54,1,2027,V_mean,3,second,4,3,1,1,1.0,170.27605091057677,0.75,0.014081350527703762,0.48120570182800293,0.2899053990840912,0.18825535476207733,0.026552163064479828
BCS5__Cow_6_5051,Cow_6,1,2027,V_mean,3,first,2,2,0,2,,,,,,,,
BCS5__Cow_6_5051,Cow_6,1,2027,V_mean,3,second,3,1,0,2,,,,,,,,
BCS6__Cow_11_07,Cow_11,1,2027,V_mean,4,first,20,12,1,4,4.0,172.86655597325085,0.6,0.035102542489767075,0.04710550606250763,0.11387619376182556,0.07557166367769241,0.7283441424369812
BCS6__Cow_11_07,Cow_11,1,2027,V_mean,4,second,21,15,1,4,4.0,172.87282894786617,0.7142857142857143,0.03371134772896767,0.02995293214917183,0.07356444001197815,0.04715970158576965,0.8156116008758545
BCS6__Cow_12_2014,Cow_12,1,2027,V_mean,4,first,24,19,1,0,0.0,172.3808842485783,0.7916666666666666,0.9822717905044556,0.005890966858714819,0.0010667298920452595,0.0013584000989794731,0.009412078186869621
BCS6__Cow_12_2014,Cow_12,1,2027,V_mean,4,second,25,20,1,0,0.0,173.46500543816205,0.8,0.9530525207519531,0.021400604397058487,0.0037963101640343666,0.0042609646916389465,0.017489662393927574
BCS6__Cow_13_66,Cow_13,1,2027,V_mean,4,first,23,5,1,4,0.0,172.0171087398665,0.21739130434782608,0.5629099607467651,0.032635901123285294,0.021092038601636887,0.018690401688218117,0.3646717071533203
BCS6__Cow_13_66,Cow_13,1,2027,V_mean,4,second,23,15,1,4,4.0,169.6996595059602,0.6521739130434783,0.14593911170959473,0.017164727672934532,0.02465924434363842,0.017128970474004745,0.795107901096344
BCS6__Cow_26_6,Cow_26,1,2027,V_mean,4,first,30,1,0,4,,,,,,,,
BCS6__Cow_26_6,Cow_26,1,2027,V_mean,4,second,31,8,1,4,4.0,172.82806196978373,0.25806451612903225,0.03274727612733841,0.011725466698408127,0.029266757890582085,0.01749621145427227,0.9087643027305603
BCS6__Cow_29_NOTAG,Cow_29,1,2027,V_mean,4,first,23,16,1,4,4.0,169.1091775327788,0.6956521739130435,0.022831877693533897,0.00934622623026371,0.02625849097967148,0.015022951178252697,0.9265404343605042
BCS6__Cow_29_NOTAG,Cow_29,1,2027,V_mean,4,second,23,18,1,4,4.0,170.85017686852498,0.782608695652174,0.04373003542423248,0.011035768315196037,0.02581202983856201,0.01564921997487545,0.9037729501724243
BCS6__Cow_35,Cow_35,1,2027,V_mean,4,first,22,14,1,4,4.0,172.93680770114165,0.6363636363636364,0.08899194747209549,0.10890466719865799,0.16042080521583557,0.1097373217344284,0.5319452881813049
BCS6__Cow_35,Cow_35,1,2027,V_mean,4,second,23,10,1,4,4.0,173.128046766217,0.43478260869565216,0.06754789501428604,0.13912425935268402,0.2104240506887436,0.1424628645181656,0.44044092297554016
BCS6__Cow_4_103,Cow_4,1,2027,V_mean,4,first,30,22,1,4,4.0,170.59748584169137,0.7333333333333333,0.1157522201538086,0.017797023057937622,0.02800815738737583,0.019207889214158058,0.8192347884178162
BCS6__Cow_4_103,Cow_4,1,2027,V_mean,4,second,31,25,1,4,4.0,173.1729468654868,0.8064516129032258,0.46970438957214355,0.022892722859978676,0.019273431971669197,0.01644159108400345,0.47168785333633423
